country,hs_code,hs_desc,period_value,ytd_value,prev_year_value,yoy_change_pct,share_of_total,period_value_teu,ytd_value_teu,prev_year_value_teu,yoy_change_pct_teu,share_of_total_teu,period_value_shipment,ytd_value_shipment,prev_year_value_shipment,yoy_change_pct_shipment,share_of_total_shipment,period_value_container,ytd_value_container,prev_year_value_container,yoy_change_pct_container,share_of_total_container,period_value_vrac,ytd_value_vrac,prev_year_value_vrac,yoy_change_pct_vrac,share_of_total_vrac,anomaly_score_weight_kg,is_anomaly_weight_kg,zscore_weight_kg,is_significant_weight_kg,hs_chapter
CHINA,8301,"Padlocks and locks (key, combination, electrically operated) of base metal; clasps and frames with clasps incorporating locks, of base metal, keys for any or the foregoing articles, of base metal",84300.0,84300.0,226845.41,-62.83812839766077,0.0209279768985974,8.0,8.0,17.0,-52.94117647058823,0.0701723608613657,4,4,11.0,-63.63636363636363,0.0816159967353601,4,4,11.0,-63.63636363636363,0.0572901747350329,0,0,0.0,0.0,0.0,-0.35378737653506265,1,0.04178444574385608,False,83
GERMANY,203,"Meat of swine; fresh, chilled or frozen",83754.0,83754.0,825217.04,-89.85067007341486,0.0207924291478663,6.0,6.0,61.75,-90.2834008097166,0.0526292706460242,3,3,29.0,-89.65517241379311,0.0612119975515201,3,3,30.0,-90.0,0.0429676310512747,0,0,0.0,0.0,0.0,-0.3454482070258715,1,0.2791007319549189,False,20
JAPAN,9999,Commodities not specified according to kind,83707.6,83707.6,3610.0,2218.770083102493,0.0207809100716137,8.0,8.0,1.0,700.0,0.0701723608613657,3,3,1.0,200.0,0.0612119975515201,4,4,1.0,300.0,0.0572901747350329,0,0,0.0,0.0,0.0,-0.7480216584622854,-1,20.003081892320424,True,99
CHINA,7220,Stainless steel; flat-rolled products of width less than 600mm,83550.0,83550.0,330594.0,-74.72730902557215,0.0207417849333074,3.0,3.0,16.0,-81.25,0.0263146353230121,1,1,4.0,-75.0,0.02040399918384,3,3,12.0,-75.0,0.0429676310512747,0,0,0.0,0.0,0.0,-0.3440508648865797,1,0.14623578640540366,False,72
GUATEMALA,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents",83468.5,83468.5,754945.3600000001,-88.9437693874958,0.0207215520730792,8.0,8.0,76.0,-89.47368421052632,0.0701723608613657,2,2,16.0,-87.5,0.04080799836768,4,4,36.0,-88.88888888888889,0.0572901747350329,0,0,0.0,0.0,0.0,-0.34297070964582155,1,0.27113323651046933,False,27
USA,6309,Textiles; worn clothing and other worn articles,82435.6,82435.6,4503585.49,-98.16955623062904,0.0204651284984818,8.0,8.0,286.25,-97.20524017467248,0.0701723608613657,4,4,158.0,-97.46835443037976,0.0816159967353601,4,4,139.0,-97.12230215827338,0.0572901747350329,0,0,26.0,-100.0,0.0,-0.3603275453335327,1,0.3521855675820194,False,63
CHINA,9018,"Instruments and appliances used in medical, surgical, dental or veterinary sciences, including scintigraphic apparatus, other electro-medical apparatus and sight testing instruments",81954.99,81954.99,135571.3,-39.548422121791255,0.0203458142045644,16.0,16.0,34.0,-52.94117647058823,0.1403447217227314,4,4,14.0,-71.42857142857143,0.0816159967353601,8,8,18.0,-55.55555555555556,0.1145803494700658,0,0,0.0,0.0,0.0,-0.3567715613947544,1,0.16282520064483536,False,90
CHINA,6305,"Sacks and bags, of a kind used for the packing of goods",80759.7,80759.7,517430.0,-84.39214966275631,0.0200490763456424,6.0,6.0,37.0,-83.78378378378379,0.0526292706460242,4,4,18.0,-77.77777777777777,0.0816159967353601,4,4,19.0,-78.94736842105263,0.0572901747350329,0,0,0.0,0.0,0.0,-0.3433399774786583,1,0.23114538559713824,False,63
ITALY,8428,"Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426 or 8427 (e.g. lifts, escalators, conveyors, teleferics)",80700.0,80700.0,103900.0,-22.329162656400385,0.0200342554652053,8.0,8.0,10.0,-20.0,0.0701723608613657,2,2,2.0,0.0,0.04080799836768,4,4,5.0,-20.0,0.0572901747350329,0,0,0.0,0.0,0.0,-0.3696832924603986,1,0.3141034756284565,False,84
INDIA,8506,Cells and batteries; primary,80311.0,80311.0,507320.0,-84.1695576756288,0.0199376838992082,3.0,3.0,20.0,-85.0,0.0263146353230121,2,2,15.0,-86.66666666666667,0.04080799836768,3,3,19.0,-84.21052631578948,0.0429676310512747,0,0,0.0,0.0,0.0,-0.34346595660435536,1,0.2291898234601307,False,85
PANAMA,6309,Textiles; worn clothing and other worn articles,76655.56,76655.56,551561.5,-86.10208290462623,0.0190301991557419,9.5,9.5,73.75,-87.11864406779661,0.0833296785228718,4,4,32.0,-87.5,0.0816159967353601,5,5,34.0,-85.29411764705883,0.0716127184187911,0,0,0.0,0.0,0.0,-0.34505273841429096,1,0.24616785225356713,False,63
USA,702,Meat and edible meat offal,76178.56,76178.56,146333.31,-47.94175024128136,0.0189117810658175,4.0,4.0,8.0,-50.0,0.0350861804306828,4,4,8.0,-50.0,0.0816159967353601,4,4,8.0,-50.0,0.0572901747350329,0,0,0.0,0.0,0.0,-0.35441779434562304,1,0.08908636176851663,False,70
CHINA,9404,"Mattress supports; articles of bedding (e.g. mattresses, quilts, eiderdowns, cushions pouffes and pillows), fitted with springs or stuffed, whether or not covered",75468.0,75468.0,164148.09999999998,-54.024444998144965,0.0187353803153422,14.0,14.0,20.0,-30.0,0.12280163150739,5,5,8.0,-37.5,0.1020199959192001,7,7,10.0,-30.0,0.1002578057863076,0,0,0.0,0.0,0.0,-0.35383952563962207,1,0.03564738711808414,False,94
PANAMA,2811,Inorganic acids and other inorganic oxygen compounds of non-metals; n.e.c. in heading no. 2806 to 2810,75200.0,75200.0,206800.0,-63.63636363636363,0.0186688477197452,4.0,4.0,11.0,-63.63636363636363,0.0350861804306828,4,4,11.0,-63.63636363636363,0.0816159967353601,4,4,11.0,-63.63636363636363,0.0572901747350329,0,0,0.0,0.0,0.0,-0.3552615814070503,1,0.04879727055114911,False,28
USA,3904,"Polymers of vinyl chloride or of other halogenated olefins, in primary forms",74707.44,74707.44,742422.02,-89.93733510221047,0.0185465667671809,6.0,6.0,55.0,-89.0909090909091,0.0526292706460242,1,1,7.0,-85.71428571428571,0.02040399918384,3,3,29.0,-89.65517241379311,0.0429676310512747,0,0,0.0,0.0,0.0,-0.3482023706259737,1,0.2798621198696522,False,39
CHINA,8415,"Air conditioning machines; comprising a motor driven fan and elements for changing the temperature and humidity, including those machines in which the humidity cannot be separately regulated",74521.69,74521.69,601835.2799999999,-87.61759363791367,0.0185004532237774,18.0,18.0,110.0,-83.63636363636364,0.1578878119380729,8,8,40.0,-80.0,0.1632319934707202,9,9,57.0,-84.21052631578948,0.1289028931538241,0,0,0.0,0.0,0.0,-0.34427696014724035,1,0.2594822372253301,False,84
SPAIN,703,"Onions, shallots, garlic, leeks and other alliaceous vegetables; fresh or chilled",74200.0,74200.0,129486.0,-42.696507730565465,0.0184205917660252,6.0,6.0,10.0,-40.0,0.0526292706460242,3,3,5.0,-40.0,0.0612119975515201,3,3,5.0,-40.0,0.0429676310512747,0,0,0.0,0.0,0.0,-0.3560943481839972,1,0.13516797407517261,False,70
USA,203,"Meat of swine; fresh, chilled or frozen",73239.0,73239.0,543205.14,-86.517248345625,0.0181820177945003,6.0,6.0,44.5,-86.51685393258427,0.0526292706460242,1,1,14.0,-92.85714285714286,0.02040399918384,3,3,22.0,-86.36363636363636,0.0429676310512747,0,0,0.0,0.0,0.0,-0.34463765720769307,1,0.2498152513692691,False,20
CHINA,8414,"Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorporating a fan whether or not fitted with filters",68748.75,68748.75,871359.3099999998,-92.1101720942191,0.017067286498309,18.0,18.0,159.0,-88.67924528301887,0.1578878119380729,8,8,66.0,-87.87878787878788,0.1632319934707202,9,9,80.0,-88.75,0.1289028931538241,0,0,0.0,0.0,0.0,-0.3486717937991527,1,0.2989513863176274,False,84
HAITI,4011,"New pneumatic tyres, of rubber",68679.99,68679.99,200411.12,-65.7304494880324,0.0170502164189312,6.0,6.0,28.0,-78.57142857142857,0.0526292706460242,1,1,3.0,-66.66666666666667,0.02040399918384,3,3,14.0,-78.57142857142857,0.0429676310512747,0,0,1.0,-100.0,0.0,-0.3519567591647583,1,0.06719467584867524,False,40
THAILAND,8704,Vehicles; for the transport of goods,68258.96,68258.96,38935.0,75.31516630281239,0.0169456932147364,34.0,34.0,20.0,70.0,0.2982325336608044,2,2,1.0,100.0,0.04080799836768,17,17,10.0,70.0,0.24348324262389,0,0,0.0,0.0,0.0,-0.4453580264499486,1,1.1719490570004216,False,87
INDONESIA,9999,Commodities not specified according to kind,67095.4,67095.4,96083.3,-30.16955079602803,0.016656832517226,4.0,4.0,8.0,-50.0,0.0350861804306828,2,2,4.0,-50.0,0.04080799836768,4,4,5.0,-20.0,0.0572901747350329,0,0,0.0,0.0,0.0,-0.3618404594959375,1,0.24522244184481293,False,99
NETHERLANDS,406,Cheese and curd,64637.42,64637.42,194486.55999999997,-66.7650967758389,0.0160466243481013,7.0,7.0,21.0,-66.66666666666667,0.061400815753695,7,7,21.0,-66.66666666666667,0.1428279942868802,7,7,21.0,-66.66666666666667,0.1002578057863076,0,0,0.0,0.0,0.0,-0.3473744927992572,1,0.07628447772026203,False,40
TRINIDAD AND TOBAGO,3923,"Plastic articles for the conveyance or packing of goods; stoppers, lids, caps and other closures of plastics",64528.0,64528.0,373144.81,-82.70698177471637,0.0160194601816452,8.0,8.0,51.0,-84.31372549019608,0.0701723608613657,2,2,10.0,-80.0,0.04080799836768,4,4,26.0,-84.61538461538461,0.0572901747350329,0,0,0.0,0.0,0.0,-0.3402345620356821,1,0.21634049275764888,False,39
PANAMA,4011,"New pneumatic tyres, of rubber",64394.16,64394.16,88648.51000000001,-27.360132730939306,0.0159862336047993,8.0,8.0,16.25,-50.76923076923077,0.0701723608613657,1,1,8.0,-87.5,0.02040399918384,4,4,8.0,-50.0,0.0572901747350329,0,0,0.0,0.0,0.0,-0.3673366020437543,1,0.26990433478269815,False,40
INDIA,3006,Pharmaceutical goods,63286.38,63286.38,497088.32,-87.26858438355582,0.0157112206243874,15.0,15.0,99.25,-84.88664987405542,0.1315731766150607,5,5,34.0,-85.29411764705883,0.1020199959192001,8,8,50.0,-84.0,0.1145803494700658,0,0,0.0,0.0,0.0,-0.3375800266028344,1,0.256416047412772,False,30
COSTA RICA,3923,"Plastic articles for the conveyance or packing of goods; stoppers, lids, caps and other closures of plastics",63137.76,63137.76,374175.88,-83.12618119585902,0.0156743248245455,14.0,14.0,93.0,-84.94623655913979,0.12280163150739,5,5,17.0,-70.58823529411765,0.1020199959192001,7,7,42.0,-83.33333333333333,0.1002578057863076,0,0,0.0,0.0,0.0,-0.3389241900382568,1,0.22002333204769225,False,39
COLOMBIA,4011,"New pneumatic tyres, of rubber",62650.0,62650.0,141920.75,-55.85564478767199,0.015553235500559,6.0,6.0,14.0,-57.142857142857146,0.0526292706460242,2,2,5.0,-60.0,0.04080799836768,3,3,7.0,-57.142857142857146,0.0429676310512747,0,0,0.0,0.0,0.0,-0.34832438440238617,1,0.019559543975537573,False,40
CHINA,8703,"Motor cars and other motor vehicles; principally designed for the transport of persons (other than those of heading no. 8702), including station wagons and racing cars",62532.0,62532.0,209157.94,-70.10297577036759,0.0155239412980201,24.0,24.0,97.0,-75.25773195876289,0.2105170825840971,1,1,9.0,-88.88888888888889,0.02040399918384,12,12,49.0,-75.51020408163265,0.1718705242050988,0,0,0.0,0.0,0.0,-0.34449757750824217,1,0.10560911722704597,False,87
PANAMA,3303,Perfumes and toilet waters,60807.34,60807.34,697778.3,-91.28557881493306,0.0150957841848773,17.0,17.0,128.0,-86.71875,0.1491162668304022,8,8,67.0,-88.05970149253731,0.1632319934707202,9,9,67.0,-86.56716417910448,0.1289028931538241,0,0,0.0,0.0,0.0,-0.34054309529038956,1,0.29170699528535327,False,33
CHINA,8518,"Microphones and their stands; loudspeakers, mounted or not in their enclosures; headphones and earphones, combined or not with a microphone, and sets of a microphone and one or more loudspeakers; audi",59697.5,59697.5,492738.36,-87.88454383782907,0.0148202597972007,10.0,10.0,82.0,-87.8048780487805,0.0877154510767071,5,5,30.0,-83.33333333333333,0.1020199959192001,5,5,41.0,-87.8048780487805,0.0716127184187911,0,0,0.0,0.0,0.0,-0.33693443584806554,1,0.2618275045018295,False,85
EGYPT,8212,Razors and razor blades; (including razor blade blanks in strips),59106.6,59106.6,130924.2,-54.85433556210389,0.0146735653541475,8.0,8.0,18.0,-55.55555555555556,0.0701723608613657,1,1,4.0,-75.0,0.02040399918384,4,4,9.0,-55.55555555555556,0.0572901747350329,0,0,0.0,0.0,0.0,-0.34801202426442773,1,0.028356457261708868,False,82
BELGIUM,1901,"Malt extract; flour/groats/meal/starch/malt extract products, no cocoa (or less than 40% by weight) and food preparations of goods of headings 04.01 to 04.04, no cocoa (or less than 5% by weight), wei",58460.740000000005,58460.740000000005,41292.65,41.5766244113662,0.0145132267638779,6.0,6.0,6.0,0.0,0.0526292706460242,3,3,2.0,50.0,0.0612119975515201,3,3,2.0,50.0,0.0429676310512747,0,0,0.0,0.0,0.0,-0.4011992506335021,1,0.8755420931551411,False,19
BRAZIL,1602,"Prepared or preserved meat, meat offal or blood",57834.0,57834.0,57834.0,0.0,0.0143576348274434,4.0,4.0,6.0,-33.333333333333336,0.0350861804306828,2,2,2.0,0.0,0.04080799836768,2,2,2.0,0.0,0.0286450873675164,0,0,0.0,0.0,0.0,-0.37015827585972894,1,0.5102743513434222,False,16
CHINA,7323,"Table, kitchen, other household articles and parts, of iron or steel; iron or steel wool; pot scourers and scouring or polishing pads, gloves and the like, of iron or steel",57807.5,57807.5,249024.2,-76.78639264778282,0.0143510560446698,8.0,8.0,33.0,-75.75757575757575,0.0701723608613657,4,4,13.0,-69.23076923076923,0.0816159967353601,4,4,17.0,-76.47058823529412,0.0572901747350329,0,0,0.0,0.0,0.0,-0.33966757410163284,1,0.16432568272418155,False,73
INDIA,2918,"Acids; carboxylic acid with additional oxygen function and their anhydrides, halides, peroxides, peroxyacids; their halogenated, sulphonated, nitrated or nitrosated derivatives",56870.0,56870.0,1303874.0,-95.63838223632038,0.0141183160880573,4.0,4.0,94.0,-95.74468085106383,0.0350861804306828,2,2,24.0,-91.66666666666669,0.04080799836768,2,2,46.0,-95.65217391304348,0.0286450873675164,0,0,0.0,0.0,0.0,-0.3432155507451984,1,0.3299481632202329,False,29
INDIA,2712,"Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or n",56843.0,56843.0,123216.4,-53.86734233429965,0.0141116131773069,4.0,4.0,10.0,-60.0,0.0350861804306828,2,2,5.0,-60.0,0.04080799836768,2,2,5.0,-60.0,0.0286450873675164,0,0,0.0,0.0,0.0,-0.3465925212315519,1,0.037027598620769195,False,27
CHINA,8112,"Beryllium, chromium, germanium, vanadium, gallium, hafnium, indium, niobium (columbium), rhenium and thallium; and articles of these metals, including waste and scrap",56290.0,56290.0,82391.0,-31.679431005813743,0.0139743276348997,2.0,2.0,4.0,-50.0,0.0175430902153414,1,1,3.0,-66.66666666666667,0.02040399918384,2,2,3.0,-33.333333333333336,0.0286450873675164,0,0,0.0,0.0,0.0,-0.3578767938849507,1,0.2319575233372907,False,81
PANAMA,7311,"Containers for compressed or liquefied gas, of iron or steel",56253.0,56253.0,20850.0,169.79856115107913,0.0139651421646121,6.0,6.0,2.0,200.0,0.0526292706460242,1,1,1.0,0.0,0.02040399918384,3,3,1.0,200.0,0.0429676310512747,0,0,0.0,0.0,0.0,-0.5324542564839708,-1,2.002024532427825,False,73
CHINA,1704,"Sugar confectionery (including white chocolate), not containing cocoa",55849.5,55849.5,686839.94,-91.8686295383463,0.013864970887286,4.0,4.0,52.0,-92.3076923076923,0.0350861804306828,1,1,20.0,-95.0,0.02040399918384,2,2,30.0,-93.33333333333331,0.0286450873675164,0,0,0.0,0.0,0.0,-0.33792553414522225,1,0.29682933564169595,False,17
CHINA,8536,"Electrical apparatus for switching, protecting electrical circuits, for making connections to or in electrical circuits, for a voltage not exceeding 1000 volts; connectors for optical fibres, optical ",55760.0,55760.0,71942.0,-22.49311945734064,0.0138427519794281,6.0,6.0,6.0,0.0,0.0526292706460242,3,3,3.0,0.0,0.0612119975515201,3,3,3.0,0.0,0.0429676310512747,0,0,0.0,0.0,0.0,-0.3596994732660295,1,0.31266304771296294,False,85
INDIA,8515,"Electric (electrically heated gas) soldering, brazing, welding machines and apparatus, capable or not of cutting, electric machines and apparatus for hot spraying of metals or sintered carbides",55620.0,55620.0,428695.6,-87.0257590700721,0.0138079961459073,2.0,2.0,16.0,-87.5,0.0175430902153414,2,2,15.0,-86.66666666666667,0.04080799836768,2,2,16.0,-87.5,0.0286450873675164,0,0,0.0,0.0,0.0,-0.3321864540489919,1,0.2542827271837571,False,85
CHINA,3402,"Organic surface-active agents (not soap); surface-active, washing (including auxiliary washing) and cleaning preparations, containing soap or not, excluding those of heading no. 3401",55055.0,55055.0,226821.2,-75.72757749275641,0.0136677315320555,4.0,4.0,16.0,-75.0,0.0350861804306828,2,2,9.0,-77.77777777777777,0.04080799836768,2,2,9.0,-77.77777777777777,0.0286450873675164,0,0,0.0,0.0,0.0,-0.3354726576267781,1,0.15502355620121178,False,34
CHINA,8474,"Machinery for sorting, screening, separating, washing, crushing, grinding, mixing or kneading earth, stone, ores in solid form, shaping, moulding machinery for solid mineral fuels",54625.0,54625.0,154126.0,-64.55821860036593,0.0135609814719559,5.0,5.0,22.0,-77.27272727272727,0.0438577255383535,3,3,11.0,-72.72727272727273,0.0612119975515201,3,3,11.0,-72.72727272727273,0.0429676310512747,0,0,0.0,0.0,0.0,-0.34272940473092944,1,0.05689614547777712,False,84
CANADA,305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process; flours, meals and pellets of fish, fit for human consumption",54440.0,54440.0,905000.0,-93.98453038674032,0.0135150541205177,4.0,4.0,66.0,-93.93939393939394,0.0350861804306828,2,2,32.0,-93.75,0.04080799836768,2,2,33.0,-93.93939393939394,0.0286450873675164,0,0,0.0,0.0,0.0,-0.3417670954069681,1,0.3154183946558062,False,30
CHINA,9617,"Vacuum flasks and other vacuum vessels, complete with cases; parts thereof other than glass inners",54432.0,54432.0,186901.4,-70.87662264702138,0.0135130680728879,4.0,4.0,36.0,-88.88888888888889,0.0350861804306828,1,1,16.0,-93.75,0.02040399918384,2,2,18.0,-88.88888888888889,0.0286450873675164,0,0,0.0,0.0,0.0,-0.34051031056186926,1,0.11240592316297385,False,96
PANAMA,6704,"Wigs, false beards, eyebrows and eyelashes, switches and the like, of human or animal hair or of textile materials; articles of human hair, n.e.c. or included",53988.98,53988.98,2568356.3,-97.8979170452324,0.0134030857202709,4.0,4.0,188.0,-97.87234042553192,0.0350861804306828,2,2,94.0,-97.87234042553192,0.04080799836768,2,2,94.0,-97.87234042553192,0.0286450873675164,0,0,0.0,0.0,0.0,-0.34606599871474064,1,0.3497991056399508,False,67
CHINA,4819,"Cartons, boxes, cases, bags and the like, of paper, paperboard, cellulose wadding or fibres; box files, letter trays and the like, of paper or paperboard, of a kind used in offices, shops or the like",53935.5,53935.5,1109619.97,-95.13928178491597,0.0133898089918659,6.0,6.0,105.0,-94.28571428571428,0.0526292706460242,3,3,30.0,-90.0,0.0612119975515201,3,3,53.0,-94.33962264150944,0.0429676310512747,0,0,0.0,0.0,0.0,-0.3410165725591816,1,0.32556336052394036,False,48
MEXICO,3901,"Polymers of ethylene, in primary forms",53650.0,53650.0,538463.0,-90.03645561533476,0.0133189319170789,4.0,4.0,62.0,-93.5483870967742,0.0350861804306828,2,2,9.0,-77.77777777777777,0.04080799836768,2,2,21.0,-90.47619047619048,0.0286450873675164,0,0,0.0,0.0,0.0,-0.33755554459074005,1,0.28073293433592306,False,39
CHINA,2102,"Yeasts (active or inactive); other single-cell micro-organisms, dead (but not including vaccines of heading no. 3002); prepared baking powders",53485.0,53485.0,410410.02,-86.96791077371843,0.0132779696847151,4.0,4.0,31.0,-87.09677419354838,0.0350861804306828,1,1,12.0,-91.66666666666669,0.02040399918384,2,2,16.0,-87.5,0.0286450873675164,0,0,0.0,0.0,0.0,-0.3340215017301427,1,0.25377450611300123,False,21
